Company,Name Gara,Address,Phone,Province,Brand,Liên kết
Công ty TNHH Hải Hà Nam,Công ty TNHH Hải Hà Nam,"Số 748, Quang trung 3, Đông vệ, TP Thanh hoá.",,Thanh Hóa,Multibrand,Xuân Thành
Công ty TNHH Hải Thư,Công ty TNHH Hải Thư,"02/177 Nguyễn Chí Thanh, Đông thọ, TP Thanh Hoá",0373.759.373,Thanh Hóa,Multibrand,Xuân Thành
Công ty CP TOYOTA Vinh,TOYOTA Vinh,19 Quang Trung – TP.Vinh,,Nghệ An,Toyota,Xuân Thành
Công ty CP Tân miền trung (HONDA Vinh),HONDA Vinh,Đại lộ Lê Nin – TP vinh,,Nghệ An,Honda,Xuân Thành
Công ty CP HUYNDAI Vinh,HUYNDAI Vinh,Đại lộ Lê Nin – TP Vinh,,Nghệ An,Hyundai,Xuân Thành
Công ty CP cơ khí ôtô Đức mạnh,Công ty CP cơ khí ôtô Đức mạnh,25 Minh Khai – TP vinh,,Nghệ An,Multibrand,Xuân Thành
Công ty CP cơ khí ôtô Nghệ An,Công ty CP cơ khí ôtô Nghệ An,219 Lê lợi – TP Vinh,,Nghệ An,Multibrand,Xuân Thành
Công ty TNHH Thắng lợi,Công ty TNHH Thắng lợi,09 Nguyễn Trãi – TPVinh,,Nghệ An,Multibrand,Xuân Thành
CN Công ty TNHH TM Hải Minh,CN Công ty TNHH TM Hải Minh,97 kim Đồng – TP Vinh,,Nghệ An,Multibrand,Xuân Thành
Công ty CP TM & dịch vụ Tân Gia,Công ty CP TM & dịch vụ Tân Gia,Khối 3 Trung đô – TP Vinh,,Nghệ An,Multibrand,Xuân Thành
Công ty TNHH TM vận tải Bình Minh,Công ty TNHH TM vận tải Bình Minh,Thị trấn Quán hành – Nghi lộc – Nghệ An,,Nghệ An,Multibrand,Xuân Thành
Công ty CP TM & DV Hoàng phúc,Công ty CP TM & DV Hoàng phúc,19B Trường Chinh – TP Vinh,,Nghệ An,Multibrand,Xuân Thành
Công ty TNHH Thắng Hương,Công ty TNHH Thắng Hương,Thị trấn cầu giát – Quỳnh lưu – Nghệ An,,Nghệ An,Multibrand,Xuân Thành
Gara ôtô Hoàng Như Phong,Gara ôtô Hoàng Như Phong,"Cầu Bạ II,Thuỷ Dương,Hương Thuỷ,TT Huế",,Tt Huế,Multibrand,Xuân Thành
Gara ôtô Văn Đàn,Gara ôtô Văn Đàn,"51 Bà Triệu,TP Huế",,Tt Huế,Multibrand,Xuân Thành
DNTN Ngọc Sinh ( Cẩu kéo),Cẩu kéo,"Tổ3,P.Thuỷ Châu TX Hương Thuỷ, Tỉnh Thừa Thiên Huế",,Tt Huế,Multibrand,Xuân Thành
Công ty TNHH TM Tiến Tài,Công ty TNHH TM Tiến Tài,"81 Lý Thánh Tông, Lộc Ninh, Đồng Hới, Quảng Bình",,Quảng Bình,Multibrand,Xuân Thành
Công ty TNHH Phú Chiến,Công ty TNHH Phú Chiến,"Lộc Ninh, Đồng Hới, Quảng Bình",904312515,Quảng Bình,Multibrand,Xuân Thành
Công Ty TNHH MTV Tiến Khoa,Công Ty TNHH MTV Tiến Khoa,"18 Lê Lợi, TP Đông Hà, Quảng Trị",,Quảng Trị,Multibrand,Xuân Thành
Công ty CP Ôtô Vận Hội Mới,Công ty CP Ôtô Vận Hội Mới,"Lô A11, Đường 2-9, Quận Hải Châu, TP Đà Nẵng.",,Đà Nẵng,Multibrand,Xuân Thành
Garage Bến Thành,Garage Bến Thành,"396 Nguyễn Hữu Thọ, TP Đà Nẵng",,Đà Nẵng,Multibrand,Xuân Thành
Garage Khánh Hà,Garage Khánh Hà,"74 Hoàng Văn Thái, TP Đà Nẵng",0(0511) 3607.373,Đà Nẵng,Multibrand,Xuân Thành
Công ty CP Ô tô Trường Hải – Chi nhánh Tam Kỳ,Công ty CP Ô tô Trường Hải – Chi nhánh Tam Kỳ,QL 1 A Phường Tân Thạnh – TPTam Kỳ – Quảng Nam,,Quảng Nam,Multibrand,Xuân Thành
Garage Mai Huy,Garage Mai Huy,02 Phan Bội Châu – TP Tam Kỳ – Quảng Nam,,Quảng Nam,Multibrand,Xuân Thành
Công ty TNHH Garage ô tô số 10,Công ty TNHH Garage ô tô số 10,51 Lê Lợi TP Quảng Ngãi,,Quảng Ngãi,Multibrand,Xuân Thành
Garage Tùng,Garage Tùng,Dường Võ Thị Sáu – TP Quảng Ngãi,,Quảng Ngãi,Multibrand,Xuân Thành
Công ty TNHH Một thành viên Isuzu Khánh Hòa,Isuzu Khánh Hòa,"02 Lê Hồng Phong, Nha Trang, Khánh Hòa",,Khánh Hòa,Isuzu,Xuân Thành
Công ty TNHH Ô tô Hyundai Tín Nhanh Nha Trang,Hyundai Tín Nhanh Nha Trang,1.18C Đường 23/10 Nha Trang – Khánh Hòa,,Khánh Hòa,Hyundai,Xuân Thành
Công ty TNHH Dịch vụ Thương Mại Tấn Phát Đạt (Ford Đồng Nai),Ford Đồng Nai,"25A/61-26A/61, KP.2, P.Tam Hòa, Biên Hòa, Đồng Nai","0251 2223380
 3857130",Đồng Nai,Ford,Xuân Thành
Công ty TNHH Ôtô Bắc Quang (Mitsubishi),Mitsubishi,"Đường số 1, KCN Biên Hòa I, Biên Hòa, Đồng Nai",,Đồng Nai,Mitsubishi,Xuân Thành
DNTN TM-DV Hoàn Mỹ (Suzuki – Fiat),Suzuki – Fiat,"Số 3/13, Đường Đồng Khởi, P.Tam Hiệp, Biên Hòa, Đồng Nai",,Đồng Nai,Fiat,Xuân Thành
Công ty TNHH MTV Tâm Nhi,Công ty TNHH MTV Tâm Nhi,"25/91, KP.13, P.Hố Nai, Biên Hòa, Đồng Nai",0985 289 767,Đồng Nai,Multibrand,Xuân Thành
Công ty TNHH Ôtô Hyundai Nam Việt,Hyundai Nam Việt,"Số 1, Đường 2A, KCN Biên Hòa II, Biên Hòa, Đồng Nai",,Đồng Nai,Hyundai,Xuân Thành
Công ty TNHH DV-TM Ôtô Đạt Tấn Phát (Chuyên xe Isuzu),Chuyên xe Isuzu,"D6, Tổ 1, KP.4, P.Long Bình, Biên Hòa, Đồng Nai",,Đồng Nai,Isuzu,Xuân Thành
Công ty TNHH DV-TM Ôtô Tuyết Tấn Phát (Honda Biên Hòa),Honda Biên Hòa,"Lô 6, Khu TM Amata, P.Long Bình, Biên Hòa, Đồng Nai",0Tel: 0i618.899767 - Hotline: 0947164222,Đồng Nai,Honda,Xuân Thành
Garage Quốc Hùng,Garage Quốc Hùng,"Hồ Thị Hương, P.Xuân Trung, TX.Long Khánh, Đồng Nai",,Đồng Nai,Multibrand,Xuân Thành
DNTN Toyota Biên Hòa,Toyota Biên Hòa,"A17, Xa lộ Hà Nội, P.Tân Hiệp, Biên Hòa, Đồng Nai",,Đồng Nai,Toyota,Xuân Thành
Công ty TNHH TM-DV Đức Phát Lộc B.V.N (Nissan Biên Hòa),Nissan Biên Hòa,"Tổ 3, KP.1, Xa lộ Hà Nội, P.Long Bình, Biên Hòa, Đồng Nai",,Đồng Nai,Nissan,Xuân Thành
Công ty CP Ôtô Trường Hải – CN Biên Hòa (Kia – Hyundai),Kia – Hyundai,"Số 19, Đường 2A, KCN Biên Hòa II, Biên Hòa, Đồng Nai",,Đồng Nai,Kia,Xuân Thành
Garage Tấn Hải,Garage Tấn Hải,"Nguyễn Văn Trỗi, P.Hòa Bình, Biên Hòa, Đồng Nai",,Đồng Nai,Multibrand,Xuân Thành
Công ty TNHH Ôtô Ngọc Phát (Hyundai Ngọc Phát),Hyundai Ngọc Phát,"26/6, KP.1, P.Bửu Long, Biên Hòa, Đồng Nai",,Đồng Nai,Hyundai,Xuân Thành
Công ty CP Tân Thành Đô City Ford – CN Vũng Tàu,Ford – CN Vũng Tàu,"Ql 51, P. Phước Trung, TX Bà Rịa – Vũng Tàu",,Bà Rịa-Vũng Tàu,Ford,Xuân Thành
Công ty CP Ô tô Việt,Công ty CP Ô tô Việt,"296 Lê Trọng Tấn, P.Tây Thạnh, Q.Tân Phú, Tp.HCM",,Tp Hcm,Multibrand,Xuân Thành
Công ty CP Ô tô Phú Khang,Công ty CP Ô tô Phú Khang,"195/10E Điện Biên Phủ, P.15, Q.Bình Thạnh, Tp.HCM",0(08) 35124323,Tp Hcm,Multibrand,Xuân Thành
Công ty TNHH Ô tô và Cứu hộ Vinh,Công ty TNHH Ô tô và Cứu hộ Vinh,"547 Kinh Dương Vương, P.An Lạc, Q.Bình Tân, Tp.HCM",,Tp Hcm,Multibrand,Xuân Thành
Công ty TNHH Ô tô Phát Đại Lợi,Công ty TNHH Ô tô Phát Đại Lợi,"103 Lý Chiêu Hoàng, P.10, Q.6, Tp.HCM",,Tp Hcm,Multibrand,Xuân Thành
Công ty TNHH Hoàng Xa,Công ty TNHH Hoàng Xa,"85 Hoàng Quốc Việt, P.Phú Thuận, Q.7, Tp.HCM",028 5433 9382,Tp Hcm,Multibrand,Xuân Thành
Công ty TNHH Ô tô Minh Nguyệt,Công ty TNHH Ô tô Minh Nguyệt,"297A Ung Văn Khiêm, P.25, Q.Bình Thạnh, Tp.HCM",,Tp Hcm,Multibrand,Xuân Thành
Công ty TNHH Cơ khí Ô tô Minh Đức,Công ty TNHH Cơ khí Ô tô Minh Đức,"292 Ung Văn Khiêm, P.25, Q.Bình Thạnh, Tp.HCM",,Tp Hcm,Multibrand,Xuân Thành
Công ty TNHH Cơ khí Ô tô Phạm Gia,Công ty TNHH Cơ khí Ô tô Phạm Gia,"216B Nguyễn Thái Bình, P.12, Q.Tân Bình, Tp.HCM",,Tp Hcm,Multibrand,Xuân Thành
Công ty TNHH Cơ khí Ô tô Hoàng Gia,Công ty TNHH Cơ khí Ô tô Hoàng Gia,"17 Đào Duy Anh, P.9, Q.Phú Nhuận, Tp.HCM",,Tp Hcm,Multibrand,Xuân Thành
Công ty TNHH TM-DV Ô tô Thuận Phát,Công ty TNHH TM-DV Ô tô Thuận Phát,"1026-1028 Phạm Thế Hiển, P.8, Q.8, Tp.HCM",,Tp Hcm,Multibrand,Xuân Thành
Xí nghiệp Cơ khí Ô tô Miền Đông,Xí nghiệp Cơ khí Ô tô Miền Đông,"2450 QL1A, P.Trung Mỹ Tây, Q.12, Tp.HCM",,Tp Hcm,Multibrand,Xuân Thành
Bến Thành Ford,Bến Thành Ford,"831 Trường Chinh, P.Tây Thạnh, Q.Tân Phú, Tp.HCM",2838157979,Tp Hcm,Ford,Xuân Thành
Toyota Bến Thành,Toyota Bến Thành,"262 Trần Hưng Đạo, Quận 1, TP.HCM",,Tp Hcm,Toyota,Xuân Thành
Chrysler Phạm Gia,Chrysler Phạm Gia,"216A-216B Nguyễn Thái Bình, Phường 12, Quận Tân Bình, TP.HCM",,Tp Hcm,Multibrand,Xuân Thành
Công ty TNHH Ô Tô Hiệp Lợi,Công ty TNHH Ô Tô Hiệp Lợi,"557 Lê Hồng Phong , P. Phú Hòa, TX. Thủ Dầu Một, Bình Dương",,Bình Dương,Multibrand,Xuân Thành
DNTN Toyota Biên Hòa_ CN Bình Dương,Toyota Biên Hòa_ CN Bình Dương,"Số 7/30C QL13, Bình Đức, Bình Hòa, Thuận An, Bình Dương",,Bình Dương,Toyota,Xuân Thành
DNTN Nam Thái,DNTN Nam Thái,"T6/27 QL13, KP Bình Đức, P. Bình Hòa, TX.Thuận An, Bình Dương",,Bình Dương,Multibrand,Xuân Thành
Công ty CP Dương Gia Phát,Công ty CP Dương Gia Phát,"179/3, KP. Thạnh Lộc, An Thạnh, Thuận An, Bình Dương",,Bình Dương,Multibrand,Xuân Thành
Công ty TNHH MTV Tâm Thành Công,Công ty TNHH MTV Tâm Thành Công,"Số 219, Đường CMT 8, P. Hiệp Thành, TX. Thủ Dầu Một, Bình Dương",,Bình Dương,Multibrand,Xuân Thành
Công ty CP Phát Triển KCN Sóng Thần,Công ty CP Phát Triển KCN Sóng Thần,"Lô G, Đường số 6, KCN Sóng Thần, Dĩ An, BD",,Bình Dương,Multibrand,Xuân Thành
Garage Lộc Phát,Garage Lộc Phát,"646 Tổ 57, K1, P.Hiệp Thành, TX.TDM, Bình Dương",0633.652.111,Bình Dương,Multibrand,Xuân Thành
Công ty TNHH TM Huy Phát,Công ty TNHH TM Huy Phát,"7/31B Ấp Bình Đức, Bình Hòa, Thuận An, Bình Dương",,Bình Dương,Multibrand,Xuân Thành
Gara 68,Gara 68,"số 545,543, 544 Bình Trung, Long Hòa, Cần Thơ",0913.173 381,Cần Thơ,Multibrand,Xuân Thành
Gara Chiến,Gara Chiến,"373 Nguyễn Văn Cừ nối dài, TP Cần Thơ",,Cần Thơ,Multibrand,Xuân Thành
Gara Út Dương,Gara Út Dương,"115 KV2, Cái Răng, TP Cần Thơ",,Cần Thơ,Multibrand,Xuân Thành
Toyota Cần Thơ,Toyota Cần Thơ,"Lô 20, Quang Trung, KĐT Phú An, Cái Răng, TP Cần Thơ",713919919,Cần Thơ,Toyota,Xuân Thành
Gara Quốc Việt,Gara Quốc Việt,"106A Quốc Lộ 1A, Tân Phú Thạnh, H. Châu Thành A, T. Hậu Giang",,Hậu Giang,Multibrand,Xuân Thành
Gara Thanh Hải,Gara Thanh Hải,"160 Lê Văn Phẩm, P5, TP Mỹ Tho, Tiền Giang",,Tiền Giang,Multibrand,Xuân Thành
Cơ sở sửa chữa Ô tô Thanh Tùng,Cơ sở sửa chữa Ô tô Thanh Tùng,"Quốc Lộ 30, Phường Mỹ Phú, TP Cao Lãnh, Đồng Tháp",,Đồng Tháp,Multibrand,Xuân Thành
Cơ sở sửa chữa Ô tô 239-Hòa,Cơ sở sửa chữa Ô tô 239-Hòa,"133, Lê Đai Hành, Phường Mỹ Phú, TP Cao Lãnh, Đồng Tháp",,Đồng Tháp,Multibrand,Xuân Thành
Garage Ô tô Anh Tuấn,Garage Ô tô Anh Tuấn,"QL 30, xã An Bình, Huyện Cao Lãnh, Đồng Tháp",,Đồng Tháp,Multibrand,Xuân Thành
Gara Huy Vũ,Gara Huy Vũ,"183 Đạo Thạnh, TP Mỹ Tho, Tiền Giang",,Đồng Tháp,Multibrand,Xuân Thành
Công ty CP TM XNK Mỹ Phú Hưng,Công ty CP TM XNK Mỹ Phú Hưng,"318, Quốc Lộ 30, Phường Mỹ Phú, TP Cao Lãnh, Đồng Tháp",0673.870.899,Đồng Tháp,Multibrand,Xuân Thành
Garage Hạnh Phúc,Garage Hạnh Phúc,"88A, QL 80, Khóm Hòa Khánh, Phường 2, TX Sa Đéc, Đồng Tháp",,Đồng Tháp,Multibrand,Xuân Thành
Garage Ô Tô Khoa Quân,Garage Ô Tô Khoa Quân,"479, Quốc Lộ 30, Xã Anh Bình, TX Hồng Ngự, Đồng Tháp",,Đồng Tháp,Multibrand,Xuân Thành
Công ty TNHH Phú Khang,Công ty TNHH Phú Khang,"16/48 Trần Hưng Đạo , P. Mỹ Thạnh, TP Long Xuyên, An Giang",,An Giang,Multibrand,Xuân Thành
Toyota Cần Thơ,Toyota Cần Thơ,"1492/75 QL 91,P.Bình Đức, Tp Long Xuyên, An Giang",713919919,An Giang,Toyota,Xuân Thành
CONG TY TNHH MTV O TO TRUONG HAI AN GIANG,THACO AN GIANG,"2291-2201 Trần Hưng Đạo, P. Mỹ Thới,
 TP. Long Xuyên, T. An Giang",763942369,An Giang,Kia,Liberty
CONG TY CP DT VA TM TAY OTO - CN WESTERN FORD AN GIANG,Ford An Giang,"26/2A Trần Hưng Đạo, P. Mỹ Thới, Long Xuyên, An Giang",2963933101,An Giang,Ford,Liberty
CONG TY TNHH TOYOTA CAN THO - CN AN GIANG,TOYOTA CAN THO - CN AN GIANG,"1785 Trần Hưng Đạo, Phường Mỹ Quý, TP. Long Xuyên, An Giang",2963818818,An Giang,Toyota,Liberty
CONG TY CP TOYOTA VUNG TAU,"Toyota Vũng
 Tàu","168 Đường 3/2, P.10, Vũng Tàu",643627888,Bà Rịa-Vũng Tàu,Toyota,Liberty
CONG TY CP TM DV XE HOI VUNG TAU,"Xe Hơi Vũng
 Tàu","688 Trương Công Định, Vũng Tàu",2543551789,Bà Rịa-Vũng Tàu,Multibrand,Liberty
CTY CP THUONG MAI THANH THANH PHAT - CN VUNG TAU,Chevrolet - Vinfast Bà Rịa,"Quốc Lộ 51A, P. Phước Trung, Bà Rịa","064 3717131
 '064 3717130",Bà Rịa-Vũng Tàu,Chevrolet,Liberty
CTY CP CITY AUTO CN BA RIA,City Ford - CN Bà Rịa,"Quốc Lộ 51A, P. Phước Trung, Bà Rịa","064 3717131
 '064 3717130",Bà Rịa-Vũng Tàu,Ford,Liberty
CTY CO PHAN VUNG TAU TRUONG HAI,"THACO Vũng
 Tàu","Địa điểm 1: Quốc Lộ 51, Phước Trung, Bà Rịa, Bà Rịa Vũng Tàu
 Địa điểm 2: 426 THỐNG NHẤT MỚI,
 P.8, TP. VŨNG TÀU.",0254 3711 722,Bà Rịa-Vũng Tàu,Kia,Liberty
CTY CP CITY AUTO CN VUNG TAU,"City Ford - CN
 Vũng Tàu","40A, đường 30/4,pPhường 9, TP.
 Vũng Tàu",0643.594 777,Bà Rịa-Vũng Tàu,Ford,Liberty
CTY TNHH O TO NGOC PHUONG,Hyundai Bà Rịa,"611 Quốc Lộ 51, P. Long Hương, Bà
 Rịa",02.543.741.777,Bà Rịa-Vũng Tàu,Hyundai,Liberty
CTY TNHH RONG VIET,Ô tô Rồng Việt,"Số 42, đường 30/4, phường 9, TP
 Vũng Tàu","0933 65 99 39 -
 Mr Ngọc // 0898 666 088",Bà Rịa-Vũng Tàu,Multibrand,Liberty
CONG TY TNHH MTV O TO TRUONG HAI BAC GIANG,"THACO Bắc
 Giang","Cụm công nghiệp Dĩnh Kế, xã Dĩnh
 Kế, TP Bắc Giang, Bắc Giang",02.043.993.332,Bắc Giang,Kia,Liberty
CONG TY CP KINH DOANH VA DICH VU TOYOTA BAC GIANG,TOYOTA BAC GIANG,"Thôn Riễu, Xã Dĩnh Trì, Thành Phố Bắc Giang, Tỉnh Bắc Giang",868533933,Bắc Giang,Toyota,Liberty
CTY TNHH MTV BAC NINH TRUONG HAI,"THACO Bắc
 Ninh","Lô 4 & 15 Cụm CN Võ Cường, P. Võ
 Cường, TP Bắc Ninh",2223692818,Bắc Ninh,Mazda,Liberty
CTY TNHH TOYOTA BAC NINH,Toyota Bắc Ninh,"Lô A, Đường Lê Thái Tổ, P. Võ
 Cường, TP. Bắc Ninh",2413686666,Bắc Ninh,Toyota,Liberty
CTY TNHH DAU TU XAY DUNG VA TM PHUONG THAO PHAT,Hyundai Bắc Ninh,"Đường Lê Thái Tổ, Khu Hòa Đình , Phường Võ Cường, Thành phố Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",02.223.817.777,Bắc Ninh,Hyundai,Liberty
CÔNG TY TNHH HAN NAM,HONDA BẮC NINH,"số 39, đường Lý Thái Tổ, Phường Võ
 Cường, TP Bắc Ninh, Bắc Ninh",2223686666,Bắc Ninh,Honda,Liberty
CONG TY TNHH DUONG TUAN,KIA BAC NINH,"Đường Lê Thái Tổ, Phường Võ Cường, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",2416515151,Bắc Ninh,Kia,Liberty
CONG TY TNHH O TO BAC NINH,MITSUBISHI BAC NINH,"Đường Lê Thái Tổ, Phường Võ Cường, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",2416515151,Bắc Ninh,Mitsubishi,Liberty
CONG TY TNHH MTV TOYOTA BINH DINH,Toyota Bình Định,"278A Nguyễn Thị Định, Qui Nhơn",563946717,Bình Định,Toyota,Liberty
CONG TY TNHH MTV O TO TRUONG HAI BINH DINH,THACO Bình Định,"236A Tây Sơn, Quy Nhơn",2563514112,Bình Định,Kia,Liberty
"CTY CO PHAN DANA, CN BINH DINH",Dana Ford Bình Định,"73 Tây Sơn, Quy Nhơn",2563546555,Bình Định,Ford,Liberty
CTY TNHH TAN THUONG LOI,"Gara Tân
 Thương Lợi","28 Đinh Công Tráng, Phường Nguyễn Văn Cừ, Thành phố Quy Nhơn, Tỉnh Bình Định","0Mr Vũ: 0983 991
 479 // 0935 991
 477",Bình Định,Multibrand,Liberty
CTY CO PHAN OTO BINH DINH,Hyundai Bình Định,"359 Tây Sơn, Quang Trung, Tp. Qui Nhơn, Bình Định",0(0256) 3535 688,Bình Định,Hyundai,Liberty
CTY TNHH TM VA DV OTO DUNG TIEN CN BINH DINH,Honda Bình Định,"Khu vực 5, đường Tây Sơn, Ghềnh Ráng, Quy Nhơn",563566666,Bình Định,Honda,Liberty
"CÔNG TY CỔ PHẦN Ô TÔ QUY
 NHƠN","MITSUBISHI
 BÌNH ĐỊNH","590 Tây Sơn, Phường Quang Trung,
 TP. Quy Nhơn, Bình Định",2563646999,Bình Định,Mitsubishi,Liberty
TIEN GARA,TIEN GARA XE TAI,"Tổ 52, Khu Vực 6, Phường Nhơn Bình, TP. Quy Nhơn, Tỉnh Bình Định",914036113,Bình Định,Truck,Liberty
CONG TY TNHH MOT THANH VIEN TRUONG HAI-BINH DUONG,THACO Bình Dương,"56/9 Đại Lộ Bình Dương, P. Bình
 Giao, TX Thuận An, Bình Dương",06.503.719.602,Bình Dương,Kia,Liberty
CTY TNHH MTV O TO TRUONG HAI BINH DUONG (TAI BUS),"THACO Lái
 Thiêu","3A Khóm Bình Hòa, TT. Lái Thiêu, H.
 Thuận An, Bình Dương",,Bình Dương,Kia,Liberty
CTY CP DV O TO THANH PHO MOI BINH DUONG,Ford Bình Dương,"Lô C13, đường Hùng Vương, P. Hòa
 Phú, Thủ Dầu Một, Bình Dương",06.503.801.381,Bình Dương,Ford,Liberty
CTY TNHH OTO BINH LAM,Ô tô Bình Lâm,"Cơ sở 1: 88A Trần Quốc Toản, KP. Bình Minh 1, P. Dĩ An, TX. Dĩ An , T. Bình Dương",915990779,Bình Dương,Multibrand,Liberty
CTY TNHH TM DV OTO HOA BINH MINH,Honda Bình Dương,"Thửa đất số 311, tờ bản đồ số 62(D2), khu phố Bình Đức 2, Phường Bình Hòa, Thị xã Thuận An,Bình Dương",2743763636,Bình Dương,Honda,Liberty
CONG TY CO PHAN NGUYEN GIA PHAT,GARAGE NGUYEN GIA PHAT,"109/12 Vĩnh Phú 38, Khu Phố Tây,
 Vĩnh Phú, Thuận An, Bình Dương",2743662113,Bình Dương,Multibrand,Liberty
CTY TNHH OTO NGOI SAO VIET NAM - CN BINH DUONG,"Mer. Ngôi Sao, Bình Dương","Số 4, The Canary, Đại lộ Bình Dương,
 P. Bình Hòa, TX Thuận An, Bình Dương",2743799633,Bình Dương,Mercedes,Liberty
CONG TY CO PHAN HYUNDAI NGUYEN GIA PHAT,HYUNDAI NGUYEN GIA PHAT,"số 39 Đại lộ Bình Dương, Phường Vĩnh Phú, TX Thuận An, Bình Dương",906919639,Bình Dương,Hyundai,Liberty
CONG TY TNHH DICH VU OTO NHAN VAN,GARAGE OTO NHAN VAN,"số 89, Đường M, Khu Nhị Đồng 2,
 Phường Dĩ An, TP Dĩ An, Bình Dương",969024286,Bình Dương,Multibrand,Liberty
CONG TY TNHH TM DV TAN THINH VUONG,GARAGE XE TAI TAN THINH VUONG,"Thửa đất số 133, tờ bản đồ 131, Khu phố 1A, P. An Phú, Thị xã Thuận An, Tỉnh Bình Dương",983124086,Bình Dương,Truck,Liberty
CTY TNHH O TO VIET THANH,Nissan Bình Dương,"24 Đại Lộ Bình Dương, Thuận An,
 Bình Dương",2743767885,Bình Dương,Nissan,Liberty
CTY TNHH SUA CHUA MUA BAN PHU TUNG O TO AN PHU,O TO AN PHU BINH DUONG,"4e/1 KP1B, phường An Phú, Thuận
 An, Bình Dương",274380094,Bình Dương,Multibrand,Liberty
CONG TY TNHH O TO QT,O TO QT,"63/1 đường An Thạnh 10, KP Thạnh Lộc, Phường An Thạnh, TP Thuận An, Bình Dương",901532131,Bình Dương,Multibrand,Liberty
CTY TNHH MTV TM- DV- VT TRUONG HAI BINH PHUOC,THACO Bình Phước,"684 Phú Riềng Đỏ, P. Tân Xuân, TX
 Đồng Xoài",2712211244,Bình Phước,Kia,Liberty
CTY CP DICH VU O TO THANH PHO MOI BINH DUONG - CN BINH PHUOC,FORD BINH DUONG - CN BINH PHUOC,"Đường Phú Riềng Đỏ, Phường Tân
 Phú,Đồng Xoài, Bình Phước",818777793,Bình Phước,Ford,Liberty
CTY TNHH DICH VU THUONG MAI O TO THINH PHAT,O TO THINH PHAT,"Đoàn Thị Điểm, KP Hưng Thịnh, P.
 Hưng Chiến, Bình Long, Bình Phước",867789839,Bình Phước,Multibrand,Liberty
"CN PHAN THIET, CTY CO PHAN OTO TRUONG HAI",THACO Phan Thiết,Thôn Thắng Lợi – Hàm Thắng - Hàm Thuận Bắc,2523739295,Bình Thuận,Kia,Liberty
CONG TY CO PHAN O TO BINH THUAN,MITSUBISHI BINH THUAN,"Lô 4/3 đường số 4, KCN Phan Thiết, Phong Nẫm, Phan Thiet, Bình Thuận",1900234569,Bình Thuận,Mitsubishi,Liberty
CONG TY CO PHAN DICH VU O TO BINH THUAN,FORD BINH THUAN,"Lô 4/3 đường số 4, KCN Phan Thiết, Phong Nẫm, Phan Thiet, Bình Thuận",1900234569,Bình Thuận,Ford,Liberty
CONG TY TNHH MTV THUONG MAI DICH VU O TO NAM BINH CA MAU,HYUNDAI CA MAU,"Quốc Lộ 1A, đường Nguyễn Tất Thành, xã Lý Văn Lâm, TP. Cà Mau, Tỉnh Cà Mau",2903858888,Cà Mau,Hyundai,Liberty
CONG TY TNHH THUONG MAI NGOC ANH,SUZUKI CA MAU,"144 đường Nguyễn Tất Thành,
 Phường 8, TP. Cà Mau, Tỉnh Cà Mau",888858201,Cà Mau,Suzuki,Liberty
CHI NHANH CONG TY TNHH TIEN PHAT,TIEN PHAT CA MAU,"Lô số 1, đường Vành Đai 2, Phường 9, TP Cà Mau",2903818999,Cà Mau,Kia,Liberty
CONG TY TNHH TOYOTA CAN THO,Toyota Cần Thơ,"K2-0 Võ Nguyên Giáp, Phú Thứ, Q.
 Cái Răng, Cần Thơ",713919919,Cần Thơ,Toyota,Liberty
CONG TY TNHH MTV O TO TRUONG HAI CAN THO,THACO Tay Do,"Đường Quang Trung, KDC Hưng Phú 1, P. Hưng Phú, Q. Cái Răng, Tp Cần Thơ",2923686869,Cần Thơ,Kia,Liberty
CTY TNHH MTV HIEN 68,Gara 68,"39 Võ Nguyên Giáp, KV Thạnh Thuận,
 P. Phú Thứ, Q. Cái Răng, Tp. Cần Thơ",0913.173 381,Cần Thơ,Multibrand,Liberty
CTY CP DT TM DV SAI GON O TO CAN THO,Cần Thơ Ford,"Lô 11C, Đường Võ Nguyên Giáp, P. Phú Thứ, Q. Cái Răng, TP.Cần Thơ",2923730720,Cần Thơ,Ford,Liberty
CTY TNHH TOYOTA NINH KIEU,Toyota Ninh Kiều,"57 CMT8, P. An Hòa, Ninh Kiều, Cần
 Thơ",2923756666,Cần Thơ,Toyota,Liberty
CONG TY TNHH OTO G-STAR,MITSUBISHI CẦN THƠ,"DH1-DH2, Võ Nguyên Giáp, P. Hưng
 Thạnh, Quận Cái Răng, TP Cần Thơ",2923943789,Cần Thơ,Mitsubishi,Liberty
CTY TNHH TMDV O TO TUAN LINH,O TO TUAN LINH - XE TAI,"1798/7 đường Võ Văn Kiệt, KV Bình
 Nhựt, P. Long Hòa, Q. Bình Thủy, Cần
 Thơ",2923508677,Cần Thơ,Multibrand,Liberty
CN CTY CP DICH VU O TO HANG XANH TAI TP CAN THO,HAXACO CAN THO,"102 Cách Mạng Tháng 8, Phường Cái Khế, Quận Ninh Kiều, Cần Thơ",2923656568,Cần Thơ,Mercedes,Liberty
CTY CP OTO VAN HOI MOI,"Honda Ô tô Đà
 Nẵng","Lô A11, Đường 2/9, Q. Hải Châu",5113788888,Đà Nẵng,Honda,Liberty
